,genre1,genre2,genre3,genre4,genre5,ids,language,overview,popularity,poster_path,release_date,release_year,title,vote_average
359,28,18,53,0,0,274504,en,"Writer and Adderall enthusiast Stephen Elliott reaches a low point when his estranged father resurfaces, claiming that Stephen has fabricated much of the dark childhood that that fuels his writing. Adrift in the precarious gray area of memory, Stephen is led by three sources of inspiration: a new romance, the best friend who shares his history, and a murder trial that reminds him more than a little of his own story. Based on the memoir of the same name.",1.250968,/c4Ru5EJreB7WsnOJNHwedTt8lrk.jpg,2016-04-15,2016,The Adderall Diaries,5.0
360,53,28,878,0,0,383140,en,"A damaged homicide detective (Johnny Messner) must prevent a grieving father from unleashing a ""robotic virus"" that he believes will destroy the terrorist cell that murdered his son, but at an unimaginable cost.",1.249978,/xTtJpfelvkA024hHuNGcn13aZPU.jpg,2016-03-01,2016,Weaponized,4.0
361,28,80,18,0,0,411268,cn,The details of undercover police officers are deleted from a police database and a senior officer is left struggling to know who are the undercover officers and who are the criminals.,1.249693,/kkxshDfWhLWX3bRQnvkfa2GisgH.jpg,2016-08-11,2016,Line Walker,5.6
362,28,12,0,0,0,353501,ml,"The story revolves around the incidents that occur in the life of Murugan - a lorry driver who has vengeance against Tiger (Varayan Puli). Murugan lost his parents quite early and loves his brother more than anything in the universe. Even from his young age he has developed extraordinary skills that could aid him in killing tigers that create havoc in the forest settlement known as Puliyoor. He is not a hunter but he kills tiger that attack humans. The story moves into a few challenges that Murugan has to encounter in his life, both from wild animal and wild human beings. How he fights the enemies including tiger forms the crux of the story.",1.246637,/mJT8Jtonq7xZJZNmbgfkyftKxgS.jpg,2016-10-07,2016,Pulimurugan,7.3
363,28,878,53,0,0,368006,ta,A scientist invents a time machine but his evil twin brother is after it and will go to any lengths to get the device in his hands.,1.24498,/deZxC9kjMDCjiVQ6RgjQpDbBH4k.jpg,2016-05-05,2016,24,6.9
364,80,28,0,0,0,382220,ko,"An intellectual crime investigation team goes after company Won Network. The company is involved in a massive fraud case.  Kim Jae-Myung is the leader of intellectual crime investigation team. He is smart, charismatic, aggressive and bold to lead the intellectual crime investigation team.  President Jin is the president of Won Network. Park Jang-Goon is the Section Chief of Won Network. He is the brains behind Won Network.",1.242482,/ni6AWadeI8c1Ta4ER8FLMPSm1Fr.jpg,2016-12-21,2016,Master,7.2
365,28,99,0,0,0,378674,en,"A documentary special taking a look at the upcoming films making up the DC Universe. Kevin Smith hosts with Geoff Johns, as they take a look at Batman vs Superman: Dawn of Justice, Suicide Squad, the upcoming Wonder Woman and Justice League movies.",1.241947,/xfEZBeUwZGdUQXZ7m8e353r8MqX.jpg,2016-01-19,2016,DC Films Presents Dawn of the Justice League,4.9
366,28,35,0,0,0,403310,ja,"News about the disappearance of panties is covered every day."" Kyosuke (Ryohei Suzuki) still wears Aiko Completo (Fumika Shimizu) panties to battle evil. Meanwhile, Aiko has mixed emotions and decide to get her panties back from Kyosuke. Kyosuke suffers from the loss of Aiko completo panties and disappears. The biggest enemy yet appears in front of Kyosuke.",1.229844,/zL4g3lOKgVOlT3DhCghnefCRxni.jpg,2016-05-14,2016,HK: Hentai Kamen - Abnormal Crisis,6.3
367,28,80,27,53,0,369032,en,"Part crime caper gone awry, part survival horror film, this 1970s set thriller depicts a harrowing fight for survival after a pair of wannabe crooks botch a bank heist and flee into the desert, where they inexplicably stumble upon Carnage Park, a remote stretch of wilderness occupied by a psychotic ex-military sniper.",1.227649,/dDg3qtV5IEHdEYQWrKXKb8vAjTw.jpg,2016-07-01,2016,Carnage Park,5.6
368,28,53,0,0,0,412431,en,"When an ex-CIA agent discovers his family have been kidnapped he sets out to rescue them, only to discover they are being held hostage and won't be released unless he carries out a mission to assassinate the President. He must use his advanced skills to outwit the men holding his family and prevent the assassination from going ahead before the clock runs out for his family.",1.22324,/7JjkyMjeOZSPwBBxqw9N5rea3i5.jpg,2016-08-29,2016,Decommissioned,4.0
369,28,18,36,0,0,413637,ml,"Veeram is based on the ballads of North Malabar and narrates the tale of the brave and ambitious Kalarippayattu warrior, Chandu, whose story resembles that of William Shakespeare's Macbeth.",1.221367,/oaNppouxfphViSg696o0IYMJuW0.jpg,2016-09-26,2016,Veeram,0.0
370,28,18,10752,0,0,378385,en,"Corporal Evan Albright (Charlie Weber) joined the elite Marine Corps Security Guards to save the world and see some action-not necessarily in that order. But his first assignment, protecting a U. S. Embassy in a seemingly safe Middle Eastern capitol, relegates his unit to wrangling ""gate groupies"" protesting outside the compound and honing their marksmanship by playing video games. So Albright and his team are caught off guard when well-armed and well-trained militants launch a surprise attack aimed at killing an informant in the embassy. Heavily out-gunned, they will have to muster all the courage and fire power they can as their once routine assignment spirals into all-out war.",1.220839,/dMSGHERrKfbKqRwhQNb2oqYJvO6.jpg,2016-01-20,2016,Jarhead 3: The Siege,5.2
371,28,53,0,0,0,391486,en,"A young American couple in love, Michael and Olivia vacation in Baja, but things take a frightening turn when Olivia is kidnapped by drug dealer, who demands that Michael smuggle a backpack full of cocaine-stolen from a rival cartel-over the border into the U.S. within twelve hours or else Olivia will be killed. A good Tijuana Cop is on the trail, as Michael navigates the treacherous underworld of Mexico, and he himself becomes a force to be reckoned with...",1.218623,/j97Fd7Eidvpvat6r8lDKkX0p5iX.jpg,2016-05-03,2016,Crossing Point,6.3
372,12,28,0,0,0,436219,zh,"A quiet and honest physician, Wong Kei-Ying avoids conflict and focuses on saving lives. His medical ethics are of utmost importance - above any conflict in value, politics or power. Pretending to fight a local opium gang, the new governor of Canton, the ruthless and treacherous Wei, fools Wong into helping him. In reality, Wei just wants to control the business to keep all the profit for himself. When Wong finally finds out the truth, it is almost too late. Wei captured and tortured Wong's mentor and teacher, forcing him to become addicted to opium. Desperate to save his teacher, Wong agrees to help Wei to purify the opium to make even more profit. Secretly, he tries to find an antidote to the addiction but inadvertently gets himself addicted. Before he dies, the teacher passes on the illustrations of the legendary Shadowless Kick to Wong. With help from his family and friends, Wong fights the addiction and masters the Shadowless Kick to expose Wei.",1.204665,/q4CheCsBVmzk5oMKHaioESJtd3V.jpg,2016-12-26,2016,Master Of The Shadowless Kick: Wong Kei-Ying,4.5
373,28,27,878,0,0,407620,en,"In the near future, glacial melting has covered 98% of earth's landmass. Sharks have flourished and now dominate the planet, operating as one massive school led by a mutated alpha shark.",1.20211,/gnoz9A87242kwROESrTWd5x7yz7.jpg,2016-07-27,2016,Planet of the Sharks,4.5
374,10749,28,0,0,0,370076,ta,"When an honest cop, Vijay Kumar's family is ruthlessly slaughtered by a politician and his aides, he decides to change his identity and commits his life to bring his daughter up in a serene atmosphere. But some freak events end up compromising his identity and what he does to save his daughter and avenge the death of his family unfurls as Theri.",1.198101,/v9D4IIqZtZGMalzEzFHnRL7mtLj.jpg,2016-04-14,2016,Theri,7.3
375,28,80,18,0,0,416249,cn,"Picking up some time after the events in the first movie, Sean Lau is now the Commissioner of Police after the successful rescue operation. However, things turn bad when his wife and daughter are kidnapped. Sean has to seek help from former rival and retired DCP, Waise Lee, to return to his job to help save Sean`s wife and child.",1.196937,/qDaN3enWBc0tuCFGLjuLB2Gwejv.jpg,2016-09-08,2016,Cold War II,7.0
376,28,0,0,0,0,344906,en,"A bank heist descends into violent chaos when one of the hostages turns out to be a serial killer. Trapping the well-organized team of bank robbers in the building, the killer is now picking them off one by one.",1.196246,/AbpyuG1TdJUOyYeM6sL4hNAR4An.jpg,2016-06-17,2016,The Last Heist,4.9
377,35,28,12,0,0,388764,zh,"Lee Shan and Ayo are ex-Interpol agents who are now bounty hunters, chasing fugitives for cash rewards. When the two of them are framed for a hotel-bombing, they join hands with a legendary bounty hunter named Cat, along with her teammates, to find the real bomber.",1.195991,/v9JhucyPqepNiHaHFuKmOLzKPs7.jpg,2016-07-01,2016,Bounty Hunters,6.4
378,9648,28,0,0,0,427433,en,"The chief security officer at a top-secret medical facility finds himself caught in an explosive battle when a young thief and his accomplices steal a groundbreaking curative medicine. After discovering the true origins of the medicine, the officer must decide who he can trust to protect the cure from falling into the wrong hands, and prevent an all-out war from bringing the city to its knees.",1.195252,/hN064L5uBou7wdMbQaENNPcJxK5.jpg,2016-11-24,2016,Sky on Fire,6.0
379,28,0,0,0,0,412361,fr,"In the follow up to the box-office hit Nitro (2007), we catch up with Max as he serves time for the role he played in the death of a police officer. When the film begins, Max learns that his 17-year-old son Theo has just been recruited by a criminal organization. Desperate to get him out of this situation, Max escapes from prison. He discovers that Theo and his best friend Charly have fallen under the control of Daphne, an alluring femme fatale, who is taking advantage of the teens’ expert computer skills to plan a bold and risky burglary. Quickly understanding he’ll be unable to persuade his son to walk away from it all, Max joins the team in order to protect them. His driving skills and his athletic prowess will prove to be invaluable assets in this action-packed sequel.",1.194714,/kLzULkPk3BSHyRTMPDtKKXWO3OB.jpg,2016-08-31,2016,Nitro Rush,7.0
380,28,0,0,0,0,412678,de,An elite team of DEA agents are assigned to protect a dangerous drug lord and take refuge in a luxury hotel while they await extraction. They soon find themselves at the center of an ambush as the drug lord's former associates launch an explosive assault on the hotel.,1.190734,/aPTPOIGioAhInpU56K3DppxViyq.jpg,2016-05-19,2016,Killing Salazar,4.0
381,28,0,0,0,0,436022,ja,"At the end of the 21st century, the world is plagued by a mysterious virus and unusual weather. Genius scientist Dr. Kisaragi creates an android with the code name “Cutie Honey” (Mariya Nishiuchi). The android is unique in that it possesses human emotions. To save mankind, Cutie Honey goes up against an evil organization.",1.189629,/yuzYqC7uftEoNVYg2SCeicXDGH3.jpg,2016-10-01,2016,Cutie Honey: Tears,10.0
382,18,28,0,0,0,376812,hi,A biographical drama based on the life of fictional Haryana based wrestler &amp; mixed martial arts specialist Sultan Ali Khan.,1.189578,/nwE5axF3EAX3CiuOPuITv6WLZhz.jpg,2016-07-06,2016,Sultan,6.9
383,28,0,0,0,0,397003,en,"Two American expatriates, Jack and Sam, unwittingly steal a drug lord's money when they rob a series of banks in Southeast Asia and become the target of the gang's vengeance.",1.187605,/8z1GHkxa1Gz0hAvYtALOrowVf8b.jpg,2016-05-13,2016,The Asian Connection,4.3
384,14,28,12,0,0,298025,en,The gates of Heaven &amp; Hell have been broken and the afterlife is in ruins. One group of new arrivals must find a way to put things right to prevent an eternal battle between good &amp; evil.,1.182363,/7aJtmCmay0OMWYZxx1HQiUU5zFr.jpg,2016-10-01,2016,Dark Ascension,3.8
385,878,35,28,0,0,359628,ja,"Story continues with the students' own conflicts, Koro Sensei’s identity and the fate of the world. The time limit for assassination is approaching.",1.179961,/6Liu6vSKPJjcfmcr19HHO3wUDuR.jpg,2016-03-25,2016,Assassination Classroom: Graduation,4.6
386,16,12,35,28,10751,252983,en,"Sly Cooper is a kinetic and comedic heist film that tells the story of Sly Cooper, an orphaned raccoon thief, along with his childhood friends and partners in crime, Bentley Turtle and Murray Hippo. In the film, Sly learns of his birth family's secret legacy; that he comes from a long line of talented and international thieves. Endowed with this knowledge, Sly and his friends are catapulted into a global adventure as they race to reassemble pieces of an ancient book holding The Cooper Clan's family secrets before it can fall into the hands of Clockwerk -- an evil Russian metallic owl bent on ending the Cooper family line. From romantic Parisian backdrops to the lush mountains of China, gritty film noir meets bright, colorful graphic novels in this origin story of the world's greatest thief-turned-hero.",1.179711,/rw36cctUD5kPCNCxFYsQ7F205B8.jpg,2016-12-31,2016,Sly Cooper,0.0
